schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-142,Nexus Computer 142,51,2026-08-27T11:50:29.909615+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-143,Nexus 143,64,2026-08-27T11:50:29.909619+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-144,Nexus Code 144,77,2026-08-27T11:50:29.909622+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-145,Nexus Vector 145,90,2026-08-27T11:50:29.909626+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-146,Nexus Robotics 146,103,2026-08-27T11:50:29.909630+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-147,Nexus 147,116,2026-08-27T11:50:29.909633+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-148,Nexus Audio 148,129,2026-08-27T11:50:29.909637+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-149,Nexus Generative 149,142,2026-08-27T11:50:29.909640+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-150,Nexus Llm 150,155,2026-08-27T11:50:29.909644+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-151,Nexus 151,168,2026-08-27T11:50:29.909648+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-152,Nexus Computer 152,181,2026-08-27T11:50:29.909651+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-153,Nexus 153,194,2026-08-27T11:50:29.909655+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-154,Nexus Code 154,207,2026-08-27T11:50:29.909659+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-155,Nexus Vector 155,220,2026-08-27T11:50:29.909664+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-156,Nexus Robotics 156,233,2026-08-27T11:50:29.909668+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-157,Nexus 157,246,2026-08-27T11:50:29.909672+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-158,Nexus Audio 158,259,2026-08-27T11:50:29.909678+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-159,Nexus Generative 159,272,2026-08-27T11:50:29.909682+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-160,Nexus Llm 160,285,2026-08-27T11:50:29.909685+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-161,Nexus 161,298,2026-08-27T11:50:29.909689+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-162,Nexus Computer 162,311,2026-08-27T11:50:29.909693+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-163,Nexus 163,324,2026-08-27T11:50:29.909696+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-164,Nexus Code 164,337,2026-08-27T11:50:29.909700+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-165,Nexus Vector 165,350,2026-08-27T11:50:29.909705+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-166,Nexus Robotics 166,363,2026-08-27T11:50:29.909709+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-167,Nexus 167,376,2026-08-27T11:50:29.909713+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-168,Nexus Audio 168,389,2026-08-27T11:50:29.909717+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-169,Nexus Generative 169,402,2026-08-27T11:50:29.909720+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-170,Nexus Llm 170,415,2026-08-27T11:50:29.909724+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-171,Nexus 171,428,2026-08-27T11:50:29.909728+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-172,Nexus Computer 172,441,2026-08-27T11:50:29.909731+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-173,Nexus 173,454,2026-08-27T11:50:29.909735+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-174,Nexus Code 174,17,2026-08-27T11:50:29.909738+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-175,Nexus Vector 175,30,2026-08-27T11:50:29.909742+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-176,Nexus Robotics 176,43,2026-08-27T11:50:29.909746+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-177,Nexus 177,56,2026-08-27T11:50:29.909751+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-178,Nexus Audio 178,69,2026-08-27T11:50:29.909755+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-179,Nexus Generative 179,82,2026-08-27T11:50:29.909759+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-180,Nexus Llm 180,95,2026-08-27T11:50:29.909763+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-181,Nexus 181,108,2026-08-27T11:50:29.909766+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-182,Nexus Computer 182,121,2026-08-27T11:50:29.909770+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-183,Nexus 183,134,2026-08-27T11:50:29.909774+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-184,Nexus Code 184,147,2026-08-27T11:50:29.909778+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-185,Nexus Vector 185,160,2026-08-27T11:50:29.909781+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-186,Nexus Robotics 186,173,2026-08-27T11:50:29.909785+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-187,Nexus 187,186,2026-08-27T11:50:29.909789+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-188,Nexus Audio 188,199,2026-08-27T11:50:29.909792+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-189,Nexus Generative 189,212,2026-08-27T11:50:29.909796+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-190,Nexus Llm 190,225,2026-08-27T11:50:29.909799+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-191,Nexus 191,238,2026-08-27T11:50:29.909803+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-192,Nexus Computer 192,251,2026-08-27T11:50:29.909806+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-193,Nexus 193,264,2026-08-27T11:50:29.909810+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-194,Nexus Code 194,277,2026-08-27T11:50:29.909814+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-195,Nexus Vector 195,290,2026-08-27T11:50:29.909817+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-196,Nexus Robotics 196,303,2026-08-27T11:50:29.909823+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-197,Nexus 197,316,2026-08-27T11:50:29.909827+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-198,Nexus Audio 198,329,2026-08-27T11:50:29.909830+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-199,Nexus Generative 199,342,2026-08-27T11:50:29.909834+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-200,Nexus Llm 200,355,2026-08-27T11:50:29.909837+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-201,Nexus 201,368,2026-08-27T11:50:29.909841+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-202,Nexus Computer 202,381,2026-08-27T11:50:29.909845+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-203,Nexus 203,394,2026-08-27T11:50:29.909848+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-204,Nexus Code 204,407,2026-08-27T11:50:29.909852+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-205,Nexus Vector 205,420,2026-08-27T11:50:29.909855+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-206,Nexus Robotics 206,433,2026-08-27T11:50:29.909859+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-207,Nexus 207,446,2026-08-27T11:50:29.909864+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-208,Nexus Audio 208,9,2026-08-27T11:50:29.909869+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-209,Nexus Generative 209,22,2026-08-27T11:50:29.909873+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-210,Nexus Llm 210,35,2026-08-27T11:50:29.909877+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-211,Nexus 211,48,2026-08-27T11:50:29.909881+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-212,Nexus Computer 212,61,2026-08-27T11:50:29.909884+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-213,Nexus 213,74,2026-08-27T11:50:29.909888+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-214,Nexus Code 214,87,2026-08-27T11:50:29.909892+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-215,Nexus Vector 215,100,2026-08-27T11:50:29.909895+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-216,Nexus Robotics 216,113,2026-08-27T11:50:29.909899+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-217,Nexus 217,126,2026-08-27T11:50:29.909903+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-218,Nexus Audio 218,139,2026-08-27T11:50:29.909906+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-219,Nexus Generative 219,152,2026-08-27T11:50:29.909910+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-220,Nexus Llm 220,165,2026-08-27T11:50:29.909914+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-221,Nexus 221,178,2026-08-27T11:50:29.909918+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-222,Nexus Computer 222,191,2026-08-27T11:50:29.909922+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-223,Nexus 223,204,2026-08-27T11:50:29.909925+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-224,Nexus Code 224,217,2026-08-27T11:50:29.909929+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-225,Nexus Vector 225,230,2026-08-27T11:50:29.909933+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-226,Nexus Robotics 226,243,2026-08-27T11:50:29.909936+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-227,Nexus 227,256,2026-08-27T11:50:29.909942+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-228,Nexus Audio 228,269,2026-08-27T11:50:29.909946+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-229,Nexus Generative 229,282,2026-08-27T11:50:29.909949+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-230,Nexus Llm 230,295,2026-08-27T11:50:29.909955+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-231,Nexus 231,308,2026-08-27T11:50:29.909959+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-232,Nexus Computer 232,321,2026-08-27T11:50:29.909963+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-233,Nexus 233,334,2026-08-27T11:50:29.909968+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-234,Nexus Code 234,347,2026-08-27T11:50:29.909972+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-235,Nexus Vector 235,360,2026-08-27T11:50:29.909975+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-236,Nexus Robotics 236,373,2026-08-27T11:50:29.909979+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-237,Nexus 237,386,2026-08-27T11:50:29.909983+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-238,Nexus Audio 238,399,2026-08-27T11:50:29.909986+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-239,Nexus Generative 239,412,2026-08-27T11:50:29.909990+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-240,Nexus Llm 240,425,2026-08-27T11:50:29.909994+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-241,Nexus 241,438,2026-08-27T11:50:29.909997+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-242,Nexus Computer 242,451,2026-08-27T11:50:29.910001+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-243,Nexus 243,14,2026-08-27T11:50:29.910004+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-244,Nexus Code 244,27,2026-08-27T11:50:29.910008+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-245,Nexus Vector 245,40,2026-08-27T11:50:29.910012+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-246,Nexus Robotics 246,53,2026-08-27T11:50:29.910016+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-247,Nexus 247,66,2026-08-27T11:50:29.910019+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-248,Nexus Audio 248,79,2026-08-27T11:50:29.910023+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-249,Nexus Generative 249,92,2026-08-27T11:50:29.910027+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-250,Nexus Llm 250,105,2026-08-27T11:50:29.910030+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-251,Nexus 251,118,2026-08-27T11:50:29.910034+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-252,Nexus Computer 252,131,2026-08-27T11:50:29.910037+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-253,Nexus 253,144,2026-08-27T11:50:29.910041+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-254,Nexus Code 254,157,2026-08-27T11:50:29.910044+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-255,Nexus Vector 255,170,2026-08-27T11:50:29.910048+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-256,Nexus Robotics 256,183,2026-08-27T11:50:29.910051+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-257,Nexus 257,196,2026-08-27T11:50:29.910055+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-258,Nexus Audio 258,209,2026-08-27T11:50:29.910061+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-259,Nexus Generative 259,222,2026-08-27T11:50:29.910065+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-260,Nexus Llm 260,235,2026-08-27T11:50:29.910069+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-261,Nexus 261,248,2026-08-27T11:50:29.910073+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-262,Nexus Computer 262,261,2026-08-27T11:50:29.910077+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-263,Nexus 263,274,2026-08-27T11:50:29.910081+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-264,Nexus Code 264,287,2026-08-27T11:50:29.910085+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-265,Nexus Vector 265,300,2026-08-27T11:50:29.910090+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-266,Nexus Robotics 266,313,2026-08-27T11:50:29.910094+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-267,Nexus 267,326,2026-08-27T11:50:29.910098+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-268,Nexus Audio 268,339,2026-08-27T11:50:29.910101+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-269,Nexus Generative 269,352,2026-08-27T11:50:29.910105+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-270,Nexus Llm 270,365,2026-08-27T11:50:29.910109+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-271,Nexus 271,378,2026-08-27T11:50:29.910112+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-272,Nexus Computer 272,391,2026-08-27T11:50:29.910116+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-273,Nexus 273,404,2026-08-27T11:50:29.910120+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-274,Nexus Code 274,417,2026-08-27T11:50:29.910123+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-275,Nexus Vector 275,430,2026-08-27T11:50:29.910129+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-276,Nexus Robotics 276,443,2026-08-27T11:50:29.910133+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-277,Nexus 277,6,2026-08-27T11:50:29.910137+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-278,Nexus Audio 278,19,2026-08-27T11:50:29.910141+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-279,Nexus Generative 279,32,2026-08-27T11:50:29.910145+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-280,Nexus Llm 280,45,2026-08-27T11:50:29.910148+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-281,Nexus 281,58,2026-08-27T11:50:29.910152+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-282,Nexus Computer 282,71,2026-08-27T11:50:29.910156+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-283,Nexus 283,84,2026-08-27T11:50:29.910160+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-284,Nexus Code 284,97,2026-08-27T11:50:29.910163+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-285,Nexus Vector 285,110,2026-08-27T11:50:29.910167+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-286,Nexus Robotics 286,123,2026-08-27T11:50:29.910171+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-287,Nexus 287,136,2026-08-27T11:50:29.910174+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-288,Nexus Audio 288,149,2026-08-27T11:50:29.910178+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-289,Nexus Generative 289,162,2026-08-27T11:50:29.910184+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-290,Nexus Llm 290,175,2026-08-27T11:50:29.910187+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-291,Nexus 291,188,2026-08-27T11:50:29.910191+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-292,Nexus Computer 292,201,2026-08-27T11:50:29.910195+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-293,Nexus 293,214,2026-08-27T11:50:29.910199+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-294,Nexus Code 294,227,2026-08-27T11:50:29.910203+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-295,Nexus Vector 295,240,2026-08-27T11:50:29.910206+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-296,Nexus Robotics 296,253,2026-08-27T11:50:29.910210+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-297,Nexus 297,266,2026-08-27T11:50:29.910213+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-298,Nexus Audio 298,279,2026-08-27T11:50:29.910217+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-299,Nexus Generative 299,292,2026-08-27T11:50:29.910221+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-300,Nexus Llm 300,305,2026-08-27T11:50:29.910225+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-301,Nexus 301,318,2026-08-27T11:50:29.910228+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-302,Nexus Computer 302,331,2026-08-27T11:50:29.910234+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-303,Nexus 303,344,2026-08-27T11:50:29.910238+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-304,Nexus Code 304,357,2026-08-27T11:50:29.910242+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-305,Nexus Vector 305,370,2026-08-27T11:50:29.910246+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-306,Nexus Robotics 306,383,2026-08-27T11:50:29.910250+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-307,Nexus 307,396,2026-08-27T11:50:29.910253+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-308,Nexus Audio 308,409,2026-08-27T11:50:29.910257+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-309,Nexus Generative 309,422,2026-08-27T11:50:29.910260+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-310,Nexus Llm 310,435,2026-08-27T11:50:29.910264+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-311,Nexus 311,448,2026-08-27T11:50:29.910331+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-312,Nexus Computer 312,11,2026-08-27T11:50:29.910336+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-313,Nexus 313,24,2026-08-27T11:50:29.910340+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-314,Nexus Code 314,37,2026-08-27T11:50:29.910343+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-315,Nexus Vector 315,50,2026-08-27T11:50:29.910347+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-316,Nexus Robotics 316,63,2026-08-27T11:50:29.910351+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-317,Nexus 317,76,2026-08-27T11:50:29.910354+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-318,Nexus Audio 318,89,2026-08-27T11:50:29.910358+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-319,Nexus Generative 319,102,2026-08-27T11:50:29.910362+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-320,Nexus Llm 320,115,2026-08-27T11:50:29.910367+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-321,Nexus 321,128,2026-08-27T11:50:29.910371+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-322,Nexus Computer 322,141,2026-08-27T11:50:29.910374+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-323,Nexus 323,154,2026-08-27T11:50:29.910378+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-324,Nexus Code 324,167,2026-08-27T11:50:29.910382+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-325,Nexus Vector 325,180,2026-08-27T11:50:29.910385+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-326,Nexus Robotics 326,193,2026-08-27T11:50:29.910389+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-327,Nexus 327,206,2026-08-27T11:50:29.910393+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-328,Nexus Audio 328,219,2026-08-27T11:50:29.910396+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-329,Nexus Generative 329,232,2026-08-27T11:50:29.910400+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-330,Nexus Llm 330,245,2026-08-27T11:50:29.910403+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-331,Nexus 331,258,2026-08-27T11:50:29.910407+00:00
